mal_id,title,type,score,members,genres,tags
3026,Compiler,OVA,5.44,3715,Comedy|Drama|Romance|Sci-Fi|Action|Slice of Life,baseball|Military|android|air force|alien|Super Power|absurdist humour|Gag Humor|Parody|humanoid alien|stereotypes|alcohol|murder
3027,Hokuto no Ken: Yuria-den,OVA,7.15,10412,Action|Adventure|Drama,Martial Arts|Super Power|violence|dystopia|tragedy|post-apocalyptic
3031,Digimon Frontier: Ornismon Fukkatsu!!,Movie,6.86,22761,Adventure|Comedy|Drama|Fantasy,proxy battles
3032,Digimon Tamers: Boukensha-tachi no Tatakai,Movie,6.97,24222,Adventure|Drama|Sci-Fi|Action|Fantasy|Comedy,proxy battles
3033,Digimon Tamers: Bousou Digimon Tokkyuu,Movie,7.07,28131,Adventure|Comedy|Sci-Fi|Action|Fantasy,proxy battles
3035,Chouon Senshi Borgman,TV,6.96,4602,Action|Fantasy|Sci-Fi,Mythology|cyborg|human enhancement|power suit|demon|School
3036,Tobe! Isami,TV,7.69,3494,Action|Adventure|Comedy|Romance,alien|ninja
3037,GS Mikami: Gokuraku Daisakusen!!,Movie,6.86,4467,Comedy|Fantasy|Action|Adventure|Horror,bounty hunter|Vampire|Samurai|zombie|ghost|swordplay|Super Power|Gag Humor|violence|ecchi|large breasts
3043,Andersen Douwa: Ningyohime,Movie,6.92,7033,Fantasy|Romance|Action|Adventure|Horror|Comedy|Slice of Life,mermaid|magic|dark fantasy|nudity|violence|angst|henshin|Anthropomorphic|the arts|tragedy
3044,Tetsuwan Atom (1980),TV,7.3,17440,Action|Adventure|Sci-Fi,Mecha
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,Movie,7.35,7186,Romance|Action|Fantasy|Comedy,Mahou Shoujo|Music|magic|swordplay|Super Power|contemporary fantasy|henshin
3053,Ganbare! Kickers,TV,6.96,10795,Sports|Action,Team Sports|association football|friendship|School
3054,La Seine no Hoshi,TV,6.8,3346,Action|Adventure|Drama,Historical|swordplay|tragedy
3059,Ninja Senshi Tobikage,TV,7.22,6095,Adventure|Sci-Fi|Action|Romance,Mecha|Space|alien|Martial Arts|ninja|piloted robot|nudity|humanoid alien|space battles|rivalry
3060,Dallos,OVA,6.14,11466,Sci-Fi|Action|Romance,Mecha|Military|navy|cyborg|gunfights|space travel|power suit|piloted robot|violence|plot continuity|stereotypes|revenge|dystopia|tragedy|coming of age|guerilla warfare|terrorism
3061,Kishin Heidan,OVA,6.83,3454,Adventure|Sci-Fi|Action|Romance,Historical|Mecha|Military|alien|robot|gunfights|piloted robot|steampunk|coming of age|war
3064,Kizuoibito,OVA,4.02,2904,Action|Adventure|Suspense|Romance,Martial Arts|gunfights|plot continuity|mafia|angst|crime|revenge|conspiracy|journalism
3065,Ozanari Dungeon: Kaze no Tou,OVA,6.86,3393,Action|Adventure|Comedy|Fantasy|Sci-Fi,android|magic|super deformed|Gag Humor|Parody|Anthropomorphic|steampunk|thievery
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,Movie,7.28,5457,Action|Drama|Sci-Fi|Romance,Adult Cast|Military|Space|space travel|humanoid alien|tragedy|space opera
3069,Yamato yo Towa ni,Movie,6.97,5010,Action|Adventure|Drama|Sci-Fi|Romance,Adult Cast|Military|Space|cyborg|alien|gunfights|Time Travel|space travel|tragedy|space opera
3070,Wakusei Daikaiju Negadon,Movie,5.44,1909,Fantasy|Sci-Fi|Action,Mecha|Military|Space|air force|alien|gunfights|piloted robot|Parody|tragedy|tank warfare
3072,Uchuu Senkan Yamato: Kanketsu-hen,Movie,7.03,5196,Action|Adventure|Drama|Sci-Fi,Adult Cast|Military|Space|sex|nudity|space opera
3075,Tondera House no Daibouken,TV,6.35,1900,Adventure|Sci-Fi|Fantasy,Historical|Time Travel|religion|Christianity
3077,Warau Salesman,TV,7.19,8631,Comedy|Drama|Supernatural,Adult Cast|Psychological|golf|black humour
3079,Aoki Ryuusei SPT Layzner,TV,7.15,8432,Sci-Fi|Action,Mecha|Military|Space|alien|gunfights|piloted robot|nudity|violence|humanoid alien|anti-war|space battles|hard science fiction
3080,Anime Tenchou,OVA,6.05,12305,Action|Comedy,Parody|Martial Arts|Super Power|Gag Humor|violence|Music
3081,Attacker You!,TV,6.84,8872,Romance|Sports|Action,Team Sports|volleyball|Olympics
3085,Koharu Biyori,OVA,6.64,23209,Comedy|Sci-Fi|Ecchi,android|cosplaying|absurdist humour|super deformed|plot continuity|rivalry
3086,Strait Jacket,OVA,6.83,27788,Action|Fantasy|Sci-Fi|Horror|Comedy,tentacle|magic|nurse|Mecha|power suit|demon|violence|angst|ecchi|crime|revenge|conspiracy|rotten world|murder|dieselpunk|terrorism
3087,Cencoroll,Movie,7.14,110170,Action|Sci-Fi,alien|Super Power|contemporary fantasy|violence|School|biopunk|organic mecha
3088,Tokyo Marble Chocolate,OVA,7.15,27893,Drama|Romance|Comedy|Slice of Life,Adult Cast|pantsu|angst|coming of age
3089,The Sky Crawlers,Movie,7.28,61662,Award Winning|Drama|Action|Sci-Fi|Romance,Military|air force|human enhancement|sex|angst|tragedy|genetic modification|air combat
3091,xxxHOLiC◆Kei,TV,8.21,156030,Comedy|Drama|Mystery|Supernatural|Fantasy|Horror,magic|ghost|contemporary fantasy|Gag Humor|alcohol|curse|afterlife
3092,Junjou Romantica,TV,7.44,268812,Boys Love|Comedy|Drama|Romance|Slice of Life,Adult Cast|bishounen|super deformed|sex|multiple couples|teacher x student|angst|the arts|coming of age
3095,Sono Ki ni Sasete yo: My My Mai,OVA,5.72,4134,Comedy|Supernatural|Ecchi|Girls Love|Horror|Romance|Slice of Life,Detective|super deformed|Gag Humor|Parody|stereotypes
3098,Shutsugeki! Machine Robo Rescue,TV,7.38,2875,Sci-Fi|Action,Mecha|robot|super robot
3099,Juusenshi Gulkeeva,TV,7.06,3078,Fantasy|Action|Comedy,Super Power|juujin|Military|air force|swordplay|piloted robot|violence|plot continuity|angst|tragedy
3100,Kamen Rider SD Kaiki?! Kumo Otoko,OVA,6.51,2100,Action|Comedy,Parody|Super Power|super deformed
3101,F-Zero: Falcon Densetsu,TV,6.52,10495,Adventure|Sci-Fi|Action,Mecha|Racing|Martial Arts
3104,Geisters: Fractions of the Earth,TV,5.64,2218,Action|Sci-Fi,Military
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,TV,7.3,4873,Drama,Historical
3111,Nasu: Suitcase no Wataridori,OVA,7.05,4765,Sports|Comedy,Racing|bicycling|Gag Humor|nudity
3112,Papillon Rose,TV,4.94,5830,Comedy|Ecchi,Mahou Shoujo|Parody
3113,Pinky Street,OVA,4.6,1684,Comedy|Slice of Life,middle school|Mahou Shoujo|School
3114,Chiisana Kyojin Microman,TV,7.34,1894,Adventure|Comedy|Sci-Fi,Mecha|Super Power|alien
3115,Toki no Tabibito: Time Stranger,Movie,6.48,5198,Action|Adventure|Romance|Sci-Fi,Time Travel|Military|Samurai|air force|swordplay|feudal warfare|disaster|war
3116,Dash! Yonkurou,TV,7.22,2845,Sports|Comedy,Racing|Gag Humor|motorsport|plot continuity|friendship|coming of age|parental abandonment|training|rivalry
3120,Bobby ni Kubittake,Movie,6.15,5306,Drama|Romance|Slice of Life|Sports,motorsport|stereotypes|Music|the arts|tragedy|coming of age
3121,Kodomo no Jikan OVA,OVA,7.01,31887,Comedy|Ecchi|Girls Love|Romance,School|elementary school|unrequited love|teacher x student
3125,Tokimeki Tonight,TV,7.41,12103,Comedy|Fantasy|Romance|Adventure|Slice of Life,Vampire|boxing|magic|contemporary fantasy|Gag Humor|violence|Love Polygon|mafia|angst|School|crime|coming of age
3127,California Crisis: Tsuigeki no Juuka,OVA,5.81,8703,Action|Adventure|Sci-Fi|Comedy,Military|alien|nudity|violence
3129,Kaibutsu-kun,TV,7.21,2183,Comedy|Horror|Fantasy,
3130,Kaibutsu-kun (1980),TV,7.24,2323,Comedy|Horror,
3131,Ashita Tenki ni Naare,TV,7.0,1451,Sports,golf
3132,Boukensha: The Man Was from Spain,TV,6.23,1622,Adventure,Historical
3135,Dragon's Heaven,OVA,6.46,16843,Adventure|Fantasy|Sci-Fi|Action,Mecha|android|power suit|piloted robot|nudity|post-apocalyptic|war
3136,Ochamegami Monogatari: Korokoro Pollon,TV,7.33,4401,Comedy|Adventure,Parody|Mahou Shoujo|deity|Gag Humor|ecchi
3137,Tsurikichi Sanpei,TV,7.27,6560,Adventure|Sports|Action|Comedy|Romance|Slice of Life,baseball|Detective|fishing|kendo|toilet humour|nudity|violence|angst|friendship|ecology|alcohol|the arts|coming of age|thievery
3146,GR: Giant Robo,TV,6.39,4896,Adventure|Sci-Fi,Mecha|Military|super robot|terrorism
3147,Megumi no Daigo: Kajiba no Baka Yarou,Movie,6.23,3353,Action|Drama,Adult Cast|Workplace
3151,Genei Toushi Bastof Lemon,TV,6.05,1694,Adventure|Sci-Fi|Fantasy,Mecha
3152,Down Load: Namu Amida Butsu wa Ai no Uta,OVA,6.23,7247,Action|Adventure|Sci-Fi,Psychological|cyberpunk
3153,Kagaku Ninja-tai Gatchaman (Movie),Movie,6.16,2155,Action|Adventure|Sci-Fi,
3154,Gatchaman,OVA,6.71,6773,Action|Adventure|Sci-Fi,Martial Arts|Super Power
3155,Kingyo Chuuihou! (Movie),Movie,6.83,1327,Comedy,contemporary fantasy|super deformed|Gag Humor|Anthropomorphic|School
3157,Guardian Hearts-Power UP!,OVA,6.12,4549,Action|Comedy|Fantasy|Romance|Ecchi|Girls Love|Horror|Slice of Life,Harem|tentacle|small breasts|cosplaying|Mahou Shoujo|Super Power|contemporary fantasy|absurdist humour|super deformed|Gag Humor|Parody|nudity|violence|Love Polygon|stereotypes|pantsu|henshin|ecchi|School|tragedy|dark-skinned girl|parental abandonment|large breasts
3159,The Kabocha Wine,TV,7.29,5150,Comedy|Romance,School|nudity|pantsu|ecchi
3162,Makiba no Shoujo Katri,TV,7.26,5295,Adventure|Drama,Historical|strong female lead
3164,Ichigo Ichie: Koibana Tomobana,TV,6.29,761,Comedy,School
3166,Ayakashi,TV,6.35,30989,Action|Fantasy|Horror|Sci-Fi|Adventure|Romance,Gore|Super Power|alien|nudity|violence|parasite|proxy battles|parental abandonment
3167,Eve no Jikan,ONA,7.99,196565,Sci-Fi|Slice of Life|Romance,Detective|android|Parody|plot continuity|Music|angst|cyberpunk|School|dystopia|hard science fiction
3176,Nessa no Haou Gandalla,TV,5.66,2424,Adventure|Drama|Fantasy|Horror|Sci-Fi,Music|magic
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,Movie,6.37,3254,Action|Adventure|Horror|Supernatural|Fantasy|Comedy,Detective|high school|delinquent|magic|ghost|ninja|Super Power|demon|contemporary fantasy|dark fantasy|nudity|violence|ecchi|School|revenge|tragedy|curse
3180,Manga Aesop Monogatari (TV),TV,6.04,699,Comedy|Fantasy,
3182,Massugu ni Ikou. 2nd Season,TV,6.81,3000,Slice of Life,Pets|animal protagonist
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,Movie,6.36,2033,Action|Adventure|Drama|Sci-Fi,Space
3185,Fortune Quest L,TV,7.22,3085,Adventure|Comedy|Fantasy|Action,magic|dragon
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,Movie,6.9,4673,Drama|Fantasy|Romance|Action|Adventure,magic|swordplay|angst|henshin|Anthropomorphic|curse
3192,Tobira wo Akete,Movie,6.38,3834,Action|Adventure|Fantasy|Sci-Fi,Military|dragon|swordplay|Super Power|feudal warfare|Love Polygon
3193,Asobot Senki Gokuu,TV,6.89,4310,Action|Adventure|Comedy|Sci-Fi,Journey to the West|tales
3194,Ningyohime Marina no Bouken,TV,6.24,2010,Drama|Fantasy|Romance,mermaid
3196,Wakakusa no Charlotte,TV,7.12,3940,Drama,Historical
3199,Nanatsu no Umi no Tico,TV,7.5,7210,Adventure|Slice of Life,strong female lead
3201,Pure-tou no Nakama-tachi,TV,7.17,1545,Fantasy|Adventure|Comedy,Anthropomorphic
3202,Daisuki! Hello Kitty,TV,6.37,3498,Fantasy,
3203,Chibi Maruko-chan Movie,Movie,7.26,2724,Comedy|Slice of Life,School|elementary school|Gag Humor|friendship
3205,Cream Lemon: Lemon Angel,TV,5.84,5933,Ecchi|Fantasy|Comedy|Romance,Idols (Female)|Music|medium awareness|Parody|unrequited love
3210,Ikoku Irokoi Romantan,OVA,6.9,46803,Boys Love|Comedy|Erotica|Adventure|Romance,alcohol
3213,Ganbare Genki,TV,7.65,3765,Comedy|Sports|Action,Combat Sports|boxing|combat
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,OVA,6.35,2175,Action|Adventure|Fantasy,Super Power|Martial Arts|dragon
3215,Fuyu no Hi,Movie,6.02,5107,Award Winning|Fantasy|Adventure|Comedy,Historical|Gag Humor
3218,Saiyuuki (OVA),OVA,6.97,5927,Adventure|Supernatural|Action|Fantasy|Comedy|Romance,Mythology|bishounen|magic|Martial Arts|dragon|gunfights|Super Power|demon|contemporary fantasy|Parody|violence|Reverse Harem
3220,Kanashimi no Belladonna,Movie,7.2,61115,Avant Garde|Drama|Horror|Suspense|Comedy|Romance,Historical|magic|demon|dark fantasy|Gag Humor|Parody|unrequited love|performance|Music|angst|blackmail|politics|disaster|religion|revenge|conspiracy|alcohol|psychoactive drugs|tragedy|war|rotten world|Christianity|murder|infidelity|tone changes|epidemic|famine|torture|corrupt nobility|fall of a country
3222,Kiddy Grade: Maelstrom,Movie,7.21,5411,Sci-Fi|Action,Mecha|Space|Super Power|conspiracy|nanomachines
3223,Kiddy Grade: Truth Dawn,Movie,7.25,5338,Sci-Fi|Action,Mecha|Space|Super Power|conspiracy|nanomachines
3225,Minami-ke Okawari,TV,7.35,76386,Comedy|Romance|Slice of Life,CGDCT|School|trap|middle school|elementary school|high school|Crossdressing|loli|incest|ecchi|coming of age|parental abandonment
3226,Major S4,TV,8.2,70068,Sports|Comedy,Team Sports|baseball|plot continuity|coming of age|rivalry
3228,Zoku Sayonara Zetsubou Sensei,TV,7.89,140499,Comedy|Boys Love|Romance,Gag Humor|Parody|School|lingerie|high school|absurdist humour|medium awareness|satire|sex|nudity|violence|teacher x student|plot continuity|stereotypes|pantsu|ecchi|Harem|parental abandonment|tone changes|black humour
3229,Kimi ga Aruji de Shitsuji ga Ore de,TV,7.1,125761,Comedy|Romance|Ecchi|Girls Love|Slice of Life,Harem|Parody|robot helper|Martial Arts|Super Power|super deformed|stereotypes|Music|parental abandonment
3230,Druaga no Tou: The Aegis of Uruk,TV,7.15,125514,Action|Adventure|Fantasy|Comedy|Romance,trap|magic|dragon|swordplay|Parody|tragedy|large breasts
3231,Gunslinger Girl: Il Teatrino,TV,7.16,64925,Action|Drama|Sci-Fi,Military|cyborg|gunfights|human enhancement|special squads|neo-noir|murder|terrorism
3235,Magma Taishi,OVA,6.56,1948,Action|Sci-Fi,Space|Super Power|alien|gunfights|Time Travel|Mecha|space travel|transforming craft|nudity|violence|humanoid alien|angst|disaster|conspiracy|tragedy|coming of age|earthquake|end of the world
3247,Love Hina Final Selection,OVA,7.16,33844,Comedy|Romance|Ecchi|Slice of Life,Harem|high school|loli|Parody|university|violence|sudden girlfriend appearance|stereotypes|ecchi|School|dark-skinned girl|filmmaking
3251,Hatara Kids Mai Ham Gumi,TV,6.1,760,Action,
3252,Super Teukgeup Mazinger 7,Movie,4.8,1231,Sci-Fi,Mecha
3256,Soukou Kihei Votoms: Pailsen Files,OVA,7.37,6400,Sci-Fi|Action,Mecha|Military|Space|robot|space travel|piloted robot|conspiracy|special squads|genetic modification|war|rotten world|real robot
3258,Lily C.A.T.,OVA,6.1,13087,Horror|Sci-Fi|Action,Space|alien|space travel|parasite|stereotypes|conspiracy
3259,Lemon Angel (1988),TV,6.2,2935,Ecchi,
3264,Lemon Angel (1988/II),TV,6.05,2469,Ecchi|Romance,musical band|idol|Music
3267,Kingdom of Chaos: Born to Kill,OVA,5.13,1487,Fantasy|Action,
3268,Mai-Otome 0: S.ifr,OVA,7.38,15505,Sci-Fi|Girls Love|Action|Fantasy,android|cyborg|Super Power|human enhancement|Mecha|plot continuity|stereotypes|henshin|conspiracy|nanomachines|post-apocalyptic
3269,.hack//G.U. Trilogy,Movie,7.11,35042,Action|Fantasy|Sci-Fi,Video Game|magic|Super Power|cyberpunk
3270,IGPX: Immortal Grand Prix (2005),TV,7.1,22931,Drama|Sci-Fi|Romance|Sports,Mecha|Racing|Martial Arts|swordplay|transforming craft|piloted robot|motorsport|plot continuity|friendship|coming of age|dark-skinned girl|parental abandonment|rivalry
3271,Bakutou Sengen Daigunder,TV,7.02,4315,Adventure|Sci-Fi|Action,Mecha|robot|proxy battles|super robot
3272,Kinnikuman,TV,7.49,15701,Comedy|Sports|Action|Sci-Fi|Adventure,Combat Sports|baseball|wrestling|alien|Martial Arts|Super Power|space travel|Parody|toilet humour|violence|combat|plot continuity
3273,Kinnikuman (Movie),Movie,6.83,2345,Comedy|Sports|Action|Sci-Fi,Combat Sports|Martial Arts
3274,Kinnikuman: Ooabare! Seigi Choujin,Movie,6.83,1796,Comedy|Sports|Action|Sci-Fi,Combat Sports|Martial Arts
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,Movie,6.89,1632,Comedy|Sports|Action|Sci-Fi,wrestling|Martial Arts|combat
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,Movie,6.34,1628,Comedy|Sports|Action|Sci-Fi,Combat Sports|Martial Arts
3277,Kinnikuman: Haresugata! Seigi Choujin,Movie,6.95,1531,Comedy|Sports|Action|Sci-Fi,Combat Sports|wrestling|Martial Arts
3278,Kinnikuman: New York Kiki Ippatsu!,Movie,7.02,1599,Comedy|Sports|Action|Sci-Fi,Combat Sports|wrestling|Martial Arts
3279,Kinnikuman: Seigi Choujin vs. Senshi Choujin,Movie,7.1,1456,Comedy|Sports|Action|Sci-Fi,Combat Sports|Martial Arts
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,TV,7.42,5327,Comedy|Sports|Action|Sci-Fi,Combat Sports|Martial Arts
3285,Himitsu no Akko-chan,TV,7.07,4520,Comedy,Mahou Shoujo|School|elementary school|magic
3287,Tenkuu Danzai Skelter+Heaven,OVA,1.89,42648,Sci-Fi|Action|Romance,Mecha|Military|alien|power suit|plot continuity|ecchi
3288,Gundam Evolve,OVA,6.5,12784,Sci-Fi,Mecha|Military|Space|piloted robot|nudity
3290,Vampiyan Kids,TV,5.99,1339,Comedy|Fantasy|Horror,Vampire
3294,Gasshin Sentai Mechander Robo,TV,6.91,1709,Mystery|Sci-Fi,Mecha|Military|Space|robot|humanoid alien|tragedy|super robot|space battles
3295,Yatterman,TV,6.54,5504,Adventure|Comedy,Parody
3297,Aria the Origination,TV,8.49,142621,Sci-Fi|Slice of Life|Adventure|Comedy|Romance,Iyashikei|high school|super deformed|Gag Humor|plot continuity|angst|Anthropomorphic|friendship|School|working life|training|utopia
3298,Hatenkou Yuugi,TV,7.12,39773,Adventure|Drama|Fantasy|Romance|Action|Comedy,bishounen|magic|Martial Arts|gunfights|swordplay|Super Power|Gag Humor|plot continuity|stereotypes|crime|revenge|conspiracy|tragedy|coming of age|murder
3299,H2O: Footprints in the Sand,TV,7.0,101194,Drama|Romance|Supernatural|Gourmet|Fantasy|Comedy|Slice of Life,Harem|School|trap|lingerie|middle school|Mahou Shoujo|Crossdressing|super deformed|Gag Humor|Parody|nudity|violence|sudden girlfriend appearance|Love Polygon|plot continuity|stereotypes|pantsu|angst|henshin|ecchi|tragedy|coming of age|parental abandonment|large breasts
3305,Muteki Koujin Daitarn 3,TV,7.39,4912,Sci-Fi|Action|Comedy,Mecha|robot|transforming craft|piloted robot|super robot
3306,Aoki Honoo,OVA,4.66,4507,Drama|Romance|Sports,high school|delinquent|university|school clubs|tennis|angst|blackmail|School
3312,Dr. Slump,TV,7.03,20257,Comedy|Sci-Fi,Gag Humor|android|Mecha|Parody|stereotypes|Anthropomorphic|School
3313,Montana Jones,TV,6.87,2358,Adventure|Comedy|Mystery|Action,Historical|Detective|robot helper|violence|Anthropomorphic|crime
3315,Kikou Keisatsu Metal Jack,TV,7.2,2164,Sci-Fi,Mecha
3317,Uchuusen Sagittarius,TV,7.53,2343,Adventure|Sci-Fi,Anthropomorphic
3318,Kimi ga Nozomu Eien: Next Season,OVA,6.96,30994,Drama|Romance|Comedy|Slice of Life|Sports,Love Polygon|Gag Humor|nudity|plot continuity|tragedy|coming of age|parental abandonment|working life
3320,Harbor Light Monogatari: Fashion Lala yori,OVA,5.89,3052,Drama|Action,Visual Arts|magic|Mahou Shoujo|nudity|performance|the arts
3322,Wagaya no Oinari-sama.,TV,7.18,34229,Comedy|Supernatural|Gourmet|Action|Sci-Fi|Fantasy|Horror|Romance|Slice of Life|Sports,Magical Sex Shift|juujin|Detective|lingerie|android|bishounen|small breasts|high school|magic|robot|dragon|idol|ghost|Crossdressing|deity|swordplay|Super Power|Mecha|demon|contemporary fantasy|super deformed|Gag Humor|Parody|university|school clubs|nudity|violence|badminton|Love Polygon|plot continuity|performance|Music|ecchi|Anthropomorphic|Harem|friendship|School|crime|the arts|law and order|tragedy|coming of age|parental abandonment|tone changes|parenting|wealth-related humour|curse|black humour|Shintoism|sexual humour|large breasts
3323,Kite Liberator,OVA,6.24,38501,Action|Drama|Sci-Fi|Horror,Gore|bounty hunter|high school|gunfights|Super Power|human enhancement|School|crime|law and order|police|genetic modification|parental abandonment|murder
3325,Yuusha Exkaiser,TV,7.18,4139,Sci-Fi|Action,Mecha|alien|robot|transforming craft|stereotypes|super robot
3326,Inaka Isha,Movie,6.65,25726,Avant Garde|Award Winning|Drama|Fantasy,Historical|nudity|angst|literature
