userID,holdout_animeID,train_anime_ids,profile_size,user_level,popularity_rank,metadata_rank,graph_rank,people_staff_rank,item_knn_rank,latent_svd_rank,full_hybrid_rank,tuned_hybrid_rank,level_tuned_hybrid_rank,example_method,product_hybrid_top12_anime_ids,candidate_pool_size,holdout_title,train_titles,product_hybrid_top12_titles,case_type
12004567,1810,21|66|76|98|99|109|143|157|158|184|199|205|208|209|212|223|228|229|232|243,165,Fan,41,56,6,34,8,17,21,7,6,level_tuned_product_hybrid,2476|11079|5307|6702|690|1810|30344|46095|41514|91|3299|1023,101,Kyoushirou to Towa no Sora,One Piece | Azumanga Daiou The Animation | Mahou Shoujo Lyrical Nanoha | Mai-HiME | Mai-Otome | Bakuretsu Tenshi | Kannazuki no Miko | Mahou Sensei Negima!,School Days | Kill Me Baby | Sora wo Kakeru Shoujo | Fairy Tail | Kyuuketsuhime Miyu (TV) | Kyoushirou to Towa no Sora | The iDOLM@STER Cinderella Girls 2nd Season | Vivy: Fluorite Eye's Song | Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2 | Shin Kidou Senki Gundam Wing: Endless Waltz | H2O: Footprints in the Sand | Wolf's Rain OVA,hybrid_win
12075079,35507,1535|11111|20583|21995|32542|33926|34134|35849|37141|37450|38826|38992|40748|40750|40839|41389|42361|43299,18,Beginner,2,4,1,22,1,2,2,1,1,level_tuned_product_hybrid,35507|32935|33899|268|28619|32937|39792|33203|13659|33988|801|27655,101,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Death Note | Another | Haikyuu!! | Ao Haru Ride | Sakamoto desu ga? | Quanzhi Gaoshou | One Punch Man 2nd Season | Darling in the FranXX,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e | Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou | IDOLiSH7 | Golden Boy | Ranpo Kitan: Game of Laplace | Kono Subarashii Sekai ni Shukufuku wo! 2 | Eizouken ni wa Te wo Dasu na! | Fukumenkei Noise | Ore no Imouto ga Konnani Kawaii Wake ga Nai. | Demi-chan wa Kataritai | Koukaku Kidoutai: Stand Alone Complex 2nd GIG | Aldnoah.Zero Part 2,both_hit
12161160,26055,6|20|223|392|459|460|466|1094|1535|1735|2001|2385|2386|2490|4106|4107|4565|6547|9253|9989,80,Casual,2,1,3,3,1,1,1,1,1,level_tuned_product_hybrid,26055|10087|41025|96|13183|34855|36220|2002|11761|19211|32494|2216,101,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen,Trigun | Naruto | Dragon Ball | Yuu☆Yuu☆Hakusho | One Piece Movie 01 | One Piece Movie 02: Nejimaki-jima no Daibouken | One Piece: Taose! Kaizoku Ganzack | One Piece: Umi no Heso no Daibouken-hen,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen | Fate/Zero | Fumetsu no Anata e | Kidou Butouden G Gundam | Fate/Zero Remix | Gabriel DropOut Specials | Itsudatte Bokura no Koi wa 10 cm Datta. | Heroic Age | Medaka Box | Suisei no Gargantia Specials | Days | Shigurui,both_hit
12270478,6707,199|853|2966|3613|4224|4551|4898|6726|6895|7054|8915|10073|10408|11757|12967|14227|14467|14713|16009|16035,103,Casual,5,7,2,4,1,1,1,1,1,level_tuned_product_hybrid,6707|31559|54112|38940|46985|64|7083|341|21177|31785|11977|35086,101,Kuroshitsuji II,Sen to Chihiro no Kamikakushi | Ouran Koukou Host Club | Ookami to Koushinryou | Toshokan Sensou | Toradora! | Hakushaku to Yousei | Kuroshitsuji | Hanasakeru Seishounen Recaps,"Kuroshitsuji II | Prince of Stride: Alternative | Zom 100: Zombie ni Naru made ni Shitai 100 no Koto | Cop Craft | Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei | Rozen Maiden | Hakushaku to Yousei Specials | Spiral: Suiri no Kizuna | Nobunaga the Fool | Hakuouki: Shinkai - Kaze no Shou | Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari | Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",both_hit
12331445,37521,20|918|1535|1735|15335|16498|16870|25777|25781|27899|37799|38000|38671|38691|40456|40852|40956|44511|47778|48549,39,Beginner,1,1,1,18,4,1,1,1,1,level_tuned_product_hybrid,37521|52741|11843|52505|34626|52093|6895|52830|33783|72|96|33337,101,Vinland Saga,Naruto | Gintama | Death Note | Naruto: Shippuuden | Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare | Shingeki no Kyojin | The Last: Naruto the Movie | Shingeki no Kyojin Season 2,"Vinland Saga | Undead Unluck | Danshi Koukousei no Nichijou | Dark Gathering | Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo! | Trigun Stampede | Hakuouki | Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta | Godzilla 1: Kaijuu Wakusei | Full Metal Panic? Fumoffu | Kidou Butouden G Gundam | ACCA: 13-ku Kansatsu-ka",both_hit
12332239,9330,6|16|20|24|30|31|32|43|47|101|114|121|136|137|138|139|150|164|169|199,384,Fan,17,36,9,6,13,3,3,5,4,level_tuned_product_hybrid,2476|9776|379|9330|10681|32902|46095|10178|25015|21339|11615|492,101,Dragon Crisis!,"Trigun | Hachimitsu to Clover | Naruto | School Rumble | Shinseiki Evangelion | Shinseiki Evangelion Movie: Shi to Shinsei | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Koukaku Kidoutai",School Days | A-Channel | Heppoko Jikken Animation Excel♥Saga | Dragon Crisis! | Blood-C: The Last Dark | Mahoutsukai no Yome: Hoshi Matsu Hito | Vivy: Fluorite Eye's Song | Otona Joshi no Anime Time | Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen | Psycho-Pass Movie 1 | Morita-san wa Mukuchi. 2 | Armitage III: Dual-Matrix,hybrid_win
12420650,31297,199|246|256|317|357|431|433|442|457|523|849|918|1210|1535|1689|1698|2104|2144|2236|2393,286,Fan,9,26,6,30,6,1,1,1,1,level_tuned_product_hybrid,31297|31715|28735|34822|14189|33352|16397|35946|18499|33569|47|52741,101,"Tokyo Ghoul: ""Pinto""","Sen to Chihiro no Kamikakushi | Groove Adventure Rave | Hoshi no Koe | Final Fantasy VII: Advent Children | Bokusatsu Tenshi Dokuro-chan | Howl no Ugoku Shiro | Kumo no Mukou, Yakusoku no Basho | Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!","Tokyo Ghoul: ""Pinto"" | Working!!! Lord of the Takanashi | Shouwa Genroku Rakugo Shinjuu | Tsuki ga Kirei | Tasogare Otome x Amnesia: Taima Otome | Violet Evergarden | Photokano | Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito | Yozakura Quartet: Tsuki ni Naku | Re:Petit kara Hajimeru Isekai Seikatsu | Akira | Undead Unluck",both_hit
12494857,34933,5081|6547|9253|30484|34382|34662|36999|37450|37786|37999|52991,11,Beginner,1,4,3,19,2,1,1,2,2,level_tuned_product_hybrid,13599|34933|54855|834|48|62896|9922|52082|38814|5682|16934|5231,101,Kakegurui,Bakemonogatari | Angel Beats! | Steins;Gate | Steins;Gate 0 | Citrus | Fate/Apocrypha | Zoku Owarimonogatari | Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Robotics;Notes | Kakegurui | Senpai wa Otokonoko | Bleach: The Sealed Sword Frenzy | .hack//Sign | Chou Kaguya-hime! | Oretachi ni Tsubasa wa Nai: Under the Innocent Sky. | Shiro Seijo to Kuro Bokushi | Nobunaga-sensei no Osanazuma | Phantom: Requiem for the Phantom | Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel | Inazuma Eleven,both_hit
12531933,14345,20|356|855|1535|1575|1735|2001|2236|2251|2593|2904|3457|3588|3782|3783|3901|3958|4224|4280|4282,156,Fan,1,9,2,21,16,2,2,2,2,level_tuned_product_hybrid,25537|14345|13535|16524|32979|30123|35241|18179|35557|40052|2923|16199,101,Btooom!,Naruto | Fate/stay night | Strawberry Panic | Death Note | Code Geass: Hangyaku no Lelouch | Naruto: Shippuuden | Tengen Toppa Gurren Lagann | Toki wo Kakeru Shoujo,Fate/stay night Movie: Heaven's Feel - I. Presage Flower | Btooom! | Binbougami ga! | Suisei no Gargantia | Flip Flappers | Akagami no Shirayuki-hime | Konohana Kitan | Yowamushi Pedal | Houseki no Kuni | Great Pretender | Shugo Chara! | Girls & Panzer: Shoukai Shimasu!,both_hit
12653684,12445,47|150|270|777|1535|1575|2904|3457|4752|4898|4983|5231|6547|6707|7337|7662|9989|10490|10681|11077,60,Casual,7,5,5,46,72,10,6,7,6,level_tuned_product_hybrid,11111|27|23289|6573|31404|12445|52347|31645|12113|59459|21939|37991,101,Tasogare Otome x Amnesia,Akira | Blood+ | Hellsing | Hellsing Ultimate | Death Note | Code Geass: Hangyaku no Lelouch | Code Geass: Hangyaku no Lelouch R2 | Vampire Knight,"Another | Trinity Blood | Gekkan Shoujo Nozaki-kun | Darker than Black: Ryuusei no Gemini | Netoge no Yome wa Onnanoko ja Nai to Omotta? | Tasogare Otome x Amnesia | Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su | Persona 5 the Animation: The Day Breakers | Berserk: Ougon Jidai-hen II - Doldrey Kouryaku | Silent Witch: Chinmoku no Majo no Kakushigoto | Mushishi Zoku Shou | JoJo no Kimyou na Bouken Part 5: Ougon no Kaze",both_hit
12866473,437,19|30|32|199|322|433|527|759|877|1033|1535|1575|1689|2167|2236|2759|2904|2966|3784|3785,178,Fan,2,5,1,59,1,1,1,1,1,level_tuned_product_hybrid,437|9656|10161|33899|36220|51958|37869|2581|26165|48438|58462|33241,101,Perfect Blue,"Monster | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Sen to Chihiro no Kamikakushi | Paradise Kiss | Kumo no Mukou, Yakusoku no Basho | Pokemon | Tokyo Godfathers",Perfect Blue | Kimi ni Todoke 2nd Season | No.6 | IDOLiSH7 | Itsudatte Bokura no Koi wa 10 cm Datta. | Kono Subarashii Sekai ni Bakuen wo! | BanG Dream! 2nd Season | Kidou Senshi Gundam 00 | Yuri Kuma Arashi | Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi | Wonderful Precure! Movie: Dokidoki Game no Sekai de Daibouken! | Honobono Log,both_hit
12874331,27775,185|1575|1887|2904|3455|5081|5667|9181|10165|10588|10611|11597|11617|11757|11771|12783|13663|14407|14719|15451,55,Casual,3,7,101,12,90,98,21,93,96,level_tuned_product_hybrid,45576|21273|22663|6954|9581|8310|712|48590|30727|658|13117|42391,101,Plastic Memories,Initial D First Stage | Code Geass: Hangyaku no Lelouch | Lucky☆Star | Code Geass: Hangyaku no Lelouch R2 | To LOVE-Ru | Bakemonogatari | To LOVE-Ru OVA | Motto To LOVE-Ru,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2 | Gochuumon wa Usagi desu ka? | Seiken Tsukai no World Break | Kara no Kyoukai Movie 8: Shuushou | MM! Specials | Magic Kaito | Zoids Genesis | Mini Dragon | Saenai Heroine no Sodatekata ♭ | Touhai Densetsu Akagi: Yami ni Maiorita Tensai | Hakuouki Movie 1: Kyoto Ranbu | Osomatsu-san 3rd Season,hybrid_failure_vs_popularity
13031266,3588,6|20|21|24|30|121|142|145|164|199|235|240|249|334|345|512|523|530|543|570,254,Fan,3,3,2,3,94,3,2,2,2,level_tuned_product_hybrid,36098|3588|34437|153|35828|11771|35821|11179|39518|2043|6864|633,101,Soul Eater,Trigun | Naruto | One Piece | School Rumble | Shinseiki Evangelion | Fullmetal Alchemist | Kamikaze Kaitou Jeanne | Kareshi Kanojo no Jijou,Kimi no Suizou wo Tabetai | Soul Eater | Code Geass: Fukkatsu no Lelouch | Juuni Kokuki | Miira no Kaikata | Kuroko no Basket | Chio-chan no Tsuugakuro | Papa no Iukoto wo Kikinasai! | Vampire in the Garden | Cat's Eye | xxxHOLiC Rou | Legend of Basara,both_hit
13031441,326,117|205|356|1689|1818|2016|4224|5114|5680|8425|9989|10087|10163|10178|11741|13759|16782|18679|18897|21877,51,Casual,15,6,101,64,51,91,28,36,79,level_tuned_product_hybrid,40174|1604|31251|6920|5204|35828|37711|3299|35994|49|31853|381,101,Petshop of Horrors,Shinpi no Sekai El-Hazard | Samurai Champloo | Fate/stay night | Byousoku 5 Centimeter | Claymore | Ningyo no Mori | Toradora! | Fullmetal Alchemist: Brotherhood,Zombieland Saga Revenge | Katekyou Hitman Reborn! | Kidou Senshi Gundam: Tekketsu no Orphans | Blade | Kara no Kyoukai Movie 6: Boukyaku Rokuon | Miira no Kaikata | Koi to Uso: Isshou no Koi/Koi no Kimochi | H2O: Footprints in the Sand | Satsuriku no Tenshi | Aa! Megami-sama! | Biohazard: Vendetta | Fushigi Yuugi: Dai Ni Bu,both_miss
13132546,51535,1|199|226|512|523|1575|2890|2904|6547|9253|10793|11757|13759|14719|16498|19815|20507|20899|22199|22319,87,Casual,2,1,1,1,1,1,1,1,1,level_tuned_product_hybrid,51535|35079|19775|55772|8525|4087|57380|21681|18507|38408|25283|6895,101,Shingeki no Kyojin: The Final Season - Kanketsu-hen,Cowboy Bebop | Sen to Chihiro no Kamikakushi | Elfen Lied | Majo no Takkyuubin | Tonari no Totoro | Code Geass: Hangyaku no Lelouch | Gake no Ue no Ponyo | Code Geass: Hangyaku no Lelouch R2,Shingeki no Kyojin: The Final Season - Kanketsu-hen | Kino no Tabi: The Beautiful World - The Animated Series | Sidonia no Kishi | Golden Kamuy: Saishuushou | Kami nomi zo Shiru Sekai | Michiko to Hatchin | Isekai Yururi Kikou: Kosodate shinagara Boukensha shimasu | Hanayamata | Free! | Boku no Hero Academia 4th Season | Kuusen Madoushi Kouhosei no Kyoukan | Hakuouki,both_hit
13137983,35073,1|20|21|47|121|136|164|199|226|269|288|356|442|459|460|461|527|552|1117|1119,202,Fan,3,1,5,9,13,1,1,1,1,level_tuned_product_hybrid,35073|431|21843|37984|38101|33926|17729|37396|4094|19855|54918|23327,101,Overlord II,Cowboy Bebop | Naruto | One Piece | Akira | Fullmetal Alchemist | Hunter x Hunter | Mononoke Hime | Sen to Chihiro no Kamikakushi,"Overlord II | Howl no Ugoku Shiro | Shingeki no Bahamut: Genesis | Kumo desu ga, Nani ka? | 5-toubun no Hanayome | Quanzhi Gaoshou | Grisaia no Kajitsu | Shikioriori | Batman: Gotham Knight | Nobunagun | Tokyo Revengers: Tenjiku-hen | Space☆Dandy 2nd Season",both_hit
13208536,47194,19|20|269|1535|1575|1735|2904|9253|10218|10863|11577|11757|12113|12115|14813|16498|22319|23273|23847|25777,79,Casual,4,1,1,4,1,1,1,1,1,level_tuned_product_hybrid,47194|38408|6547|40056|17729|513|34096|32175|6746|20371|61517|44408,101,Summertime Render,Monster | Naruto | Bleach | Death Note | Code Geass: Hangyaku no Lelouch | Naruto: Shippuuden | Code Geass: Hangyaku no Lelouch R2 | Steins;Gate,Summertime Render | Boku no Hero Academia 4th Season | Angel Beats! | Deca-Dence | Grisaia no Kajitsu | Tenkuu no Shiro Laputa | Gintama. | Shounen Maid | Durarara!! | Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai | Kingdom 6th Season | Long Zu,both_hit
13245299,40215,164|199|205|223|269|431|512|523|889|1575|1689|2904|4898|5114|9919|11757|13601|14719|16498|19815,69,Casual,14,37,5,45,2,6,8,7,4,level_tuned_product_hybrid,8074|578|34443|40215|3230|31229|35203|61322|34439|36106|34438|8795,101,Aggressive Retsuko (ONA) 3rd Season,Mononoke Hime | Sen to Chihiro no Kamikakushi | Samurai Champloo | Dragon Ball | Bleach | Howl no Ugoku Shiro | Majo no Takkyuubin | Tonari no Totoro,Highschool of the Dead | Hotaru no Haka | Baki | Aggressive Retsuko (ONA) 3rd Season | Druaga no Tou: The Aegis of Uruk | Servamp | Isekai wa Smartphone to Tomo ni. | Dr. Stone: Science Future Part 2 | Code Geass: Hangyaku no Lelouch II - Handou | Shingeki no Kyojin: Lost Girls | Code Geass: Hangyaku no Lelouch I - Koudou | Panty & Stocking with Garterbelt,hybrid_win
13266490,8769,20|61|93|101|120|121|122|135|136|153|233|249|269|317|849|853|1195|1222|1482|1535,49,Beginner,3,9,3,4,9,2,2,2,2,level_tuned_product_hybrid,14289|8769|552|777|15605|5909|169|710|16668|29854|49303|1509,101,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Naruto | D.N.Angel | Kidou Senshi Gundam SEED | Air | Fruits Basket | Fullmetal Alchemist | Full Moon wo Sagashite | Hikaru no Go,Suki tte Ii na yo. | Ore no Imouto ga Konnani Kawaii Wake ga Nai | Digimon Adventure | Hellsing Ultimate | Brothers Conflict | Seitokai no Ichizon | Shingetsutan Tsukihime | Rec | Kakumeiki Valvrave | Ushio to Tora (TV) | Alice to Therese no Maboroshi Koujou | Mamotte! Lollipop,both_hit
13448949,25777,6702|11757|16498|16782|21881|23273|32281|36098|37450|38826|42310,11,Beginner,1,2,3,2,1,1,1,1,1,level_tuned_product_hybrid,25777|35972|44276|26243|36316|12859|32937|50425|57181|19315|61903|2593,101,Shingeki no Kyojin Season 2,Fairy Tail | Sword Art Online | Shingeki no Kyojin | Kotonoha no Niwa | Sword Art Online II | Shigatsu wa Kimi no Uso | Kimi no Na wa. | Kimi no Suizou wo Tabetai,"Shingeki no Kyojin Season 2 | Fairy Tail: Final Series | Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara | Owari no Seraph | Shichisei no Subaru | One Piece Film: Z | Kono Subarashii Sekai ni Shukufuku wo! 2 | Fuufu Ijou, Koibito Miman. | Ao no Hako | Pupa | Kaguya-sama wa Kokurasetai: Otona e no Kaidan | Kara no Kyoukai Movie 1: Fukan Fuukei",both_hit
13457611,5114,269|270|356|1202|1535|4898|6702|8074|10620|11111|11617|11633|11757|15451|16355|16498|16512|18153|18897|19769,26,Beginner,1,1,1,3,14,1,1,1,1,level_tuned_product_hybrid,5114|11701|28927|5630|64|323|51958|3359|173|60083|56738|37447,101,Fullmetal Alchemist: Brotherhood,Bleach | Hellsing | Fate/stay night | Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo | Death Note | Kuroshitsuji | Fairy Tail | Highschool of the Dead,Fullmetal Alchemist: Brotherhood | Another: The Other - Inga | Owari no Seraph: Nagoya Kessen-hen | Higashi no Eden | Rozen Maiden | Mousou Dairinin | Kono Subarashii Sekai ni Bakuen wo! | Amatsuki | Tactics | Kowloon Generic Romance | Shinigami Bocchan to Kuro Maid 3rd Season | Karakuri Circus,both_hit
13612619,440,65|101|122|199|256|322|799|850|861|885|1223|1371|1982|1984|2047|2235|2685|3092|3298|3326,26,Beginner,22,1,3,20,9,4,1,1,1,level_tuned_product_hybrid,440|790|2923|26|98|1699|8142|2030|4550|6922|548|7762,101,Shoujo Kakumei Utena,Rozen Maiden: Träumend | Air | Full Moon wo Sagashite | Sen to Chihiro no Kamikakushi | Hoshi no Koe | Paradise Kiss | Kokoro Toshokan | Gakuen Heaven,"Shoujo Kakumei Utena | Ergo Proxy | Shugo Chara! | Texhnolyze | Mai-HiME | Romeo x Juliet | Colorful (Movie) | El Cazador de la Bruja | Hyakko | Fate/stay night Movie: Unlimited Blade Works | Wonderful Days | Yondemasu yo, Azazel-san.",hybrid_win
13614754,14227,68|356|777|1575|1726|2581|2795|2904|3572|3927|4415|6165|6288|6547|6702|6746|6880|8888|8934|9041,170,Fan,1,42,2,7,74,3,3,3,3,level_tuned_product_hybrid,22663|35062|14227|31223|30091|50549|40934|27411|33726|23605|51705|38536,101,Tonari no Kaibutsu-kun,Black Cat | Fate/stay night | Hellsing Ultimate | Code Geass: Hangyaku no Lelouch | Devil May Cry | Kidou Senshi Gundam 00 | Dragonaut: The Resonance | Code Geass: Hangyaku no Lelouch R2,Seiken Tsukai no World Break | Mahoutsukai no Yome | Tonari no Kaibutsu-kun | Phantasy Star Online 2 The Animation | Chaos Dragon: Sekiryuu Seneki | Bubble | Bungou to Alchemist: Shinpan no Haguruma | Koukaku Kidoutai: Shin Movie | Saiyuuki Reload Blast | Ninja Slayer From Animation | Otonari ni Ginga | Yi Ren Zhi Xia 3: Rushi Pian,both_hit
13751918,27891,20|30|31|32|936|1735|2759|3784|3785|3786|5680|7791|10589|11757|16870|27989|31665|31765|31988|32281,39,Beginner,15,19,101,1,1,1,2,3,3,level_tuned_product_hybrid,12189|48736|27891|40586|45613|2248|37587|40571|18245|37440|50172|56352,101,Sword Art Online II: Debriefing,"Naruto | Shinseiki Evangelion | Shinseiki Evangelion Movie: Shi to Shinsei | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo! | Naruto: Shippuuden | Evangelion Movie 1: Jo | Evangelion Movie 2: Ha","Hyouka | Sono Bisque Doll wa Koi wo Suru | Sword Art Online II: Debriefing | Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita | Kawaii dake ja Nai Shikimori-san | Naruto: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo! - Konoha no Sato no Dai Undoukai | Lapis Re:LiGHTs | Majo no Tabitabi | White Album 2 | Psycho-Pass: Sinners of the System Case.1 - Tsumi to Batsu | Mob Psycho 100 III | Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",hybrid_win
13836453,14837,1|30|32|43|44|47|57|154|205|323|339|457|468|523|777|790|874|985|1210|1292,101,Casual,13,20,101,31,22,15,17,20,18,level_tuned_product_hybrid,31646|7674|2418|27821|949|9941|37451|36098|41710|13271|40591|322,101,Dragon Ball Z Movie 14: Kami to Kami,"Cowboy Bebop | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Koukaku Kidoutai | Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen | Akira | Beck | Shaman King",3-gatsu no Lion | Bakuman. | Stranger: Mukou Hadan | Fate/stay night: Unlimited Blade Works Prologue | Top wo Nerae! Gunbuster | Tiger & Bunny | Boogiepop wa Warawanai (2019) | Kimi no Suizou wo Tabetai | Genjitsu Shugi Yuusha no Oukoku Saikenki | Hunter x Hunter Movie 1: Phantom Rouge | Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen | Paradise Kiss,both_miss
13837058,136,1|30|32|33|121|164|199|223|225|268|269|339|392|431|813|1535|5114|5231|7674|8426,45,Beginner,9,17,2,36,2,2,2,2,2,level_tuned_product_hybrid,11061|136|5|47194|185|24439|48569|44074|38483|897|30230|404,101,Hunter x Hunter,"Cowboy Bebop | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Kenpuu Denki Berserk | Fullmetal Alchemist | Mononoke Hime | Sen to Chihiro no Kamikakushi | Dragon Ball",Hunter x Hunter (2011) | Hunter x Hunter | Cowboy Bebop: Tengoku no Tobira | Summertime Render | Initial D First Stage | Kekkai Sensen | 86 Part 2 | Shiguang Dailiren | Ore wo Suki nano wa Omae dake ka yo | Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu | Diamond no Ace: Second Season | Bastard!! Ankoku no Hakaishin,both_hit
13862560,57635,30|32|53|59|102|145|147|226|245|339|355|376|394|469|587|596|710|849|853|877,893,Veteran,18,43,14,9,2,2,6,7,2,level_tuned_product_hybrid,31414|57635|443|33203|59971|36266|16009|13333|49376|59228|4081|42385,101,Kamonohashi Ron no Kindan Suiri 2nd Season,"Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Ai Yori Aoshi | Chobits | Aishiteruze Baby★★ | Kareshi Kanojo no Jijou | Kimi ga Nozomu Eien | Elfen Lied",Nijiiro Days | Kamonohashi Ron no Kindan Suiri 2nd Season | Onegai☆Teacher: Himitsu na Futari | Fukumenkei Noise | Tensei shitara Slime Datta Ken Movie 2: Soukai no Namida-hen | Mahou Shoujo Site | Kamisama no Inai Nichiyoubi | Tari Tari | Mou Ippon! | Kuroshitsuji: Midori no Majo-hen | Natsume Yuujinchou | The iDOLM@STER Million Live!,hybrid_win
13870393,16782,19|199|512|813|1535|1575|2593|2904|3783|4280|4282|5081|5114|5205|9253|10012|11577|11741|12189|13125,82,Casual,2,7,1,18,1,1,1,1,1,level_tuned_product_hybrid,16782|17895|49776|14719|33783|40730|34280|32836|19117|11751|24075|6758,101,Kotonoha no Niwa,Monster | Sen to Chihiro no Kamikakushi | Majo no Takkyuubin | Dragon Ball Z | Death Note | Code Geass: Hangyaku no Lelouch | Kara no Kyoukai Movie 1: Fukan Fuukei | Code Geass: Hangyaku no Lelouch R2,Kotonoha no Niwa | Golden Time | Kumichou Musume to Sewagakari | JoJo no Kimyou na Bouken (TV) | Godzilla 1: Kaijuu Wakusei | Tian Guan Cifu | Gamers! | Senki Zesshou Symphogear AXZ | Toaru Hikuushi e no Koiuta | Senki Zesshou Symphogear | Persona 4 the Golden Animation | Tatakau Shisho: The Book of Bantorra,both_hit
13881404,42826,20|21|223|249|269|322|527|813|853|877|1535|1686|1735|2034|2966|3457|3470|4224|4752|4898,283,Fan,7,33,3,3,2,2,2,2,2,level_tuned_product_hybrid,17895|42826|40615|4081|52481|53148|60254|16011|56146|18119|60162|60395,101,Seijo no Maryoku wa Bannou desu,Naruto | One Piece | Dragon Ball | InuYasha | Bleach | Paradise Kiss | Pokemon | Dragon Ball Z,Golden Time | Seijo no Maryoku wa Bannou desu | Umibe no Étranger | Natsume Yuujinchou | Gimai Seikatsu | Gokushufudou Season 2 | Yano-kun no Futsuu no Hibi | Tokyo Ravens | Good Night World | Servant x Service | Akujiki Reijou to Kyouketsu Koushaku | Toumei Otoko to Ningen Onna: Sonouchi Fuufu ni Naru Futari,both_hit
13895236,813,1|19|20|30|32|223|245|1535|1735|2246|3002|5114|10271|11061|14719|20899|26055|28999|31933|31964,93,Casual,2,1,1,45,35,1,1,1,1,level_tuned_product_hybrid,813|40046|46095|1604|56242|38003|54744|60057|30544|35608|63833|50631,101,Dragon Ball Z,"Cowboy Bebop | Monster | Naruto | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Dragon Ball | Great Teacher Onizuka | Death Note","Dragon Ball Z | Id:Invaded | Vivy: Fluorite Eye's Song | Katekyou Hitman Reborn! | Sengoku Youko: Yonaoshi Kyoudai-hen | Bungou Stray Dogs 3rd Season | Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san | Chao Neng Lifang: Chaofan Pian | Gakusen Toshi Asterisk | Chuunibyou demo Koi ga Shitai! Movie: Take On Me | Baki-dou Part 2 | Komi-san wa, Comyushou desu. 2nd Season",both_hit
13965439,21995,21|136|322|852|877|14713|22319|24833|26243|27899|28927|30654|33255|33352|36511|39534|42249,17,Beginner,3,16,3,22,2,2,2,2,2,level_tuned_product_hybrid,32867|21995|39195|31378|106|20431|3784|48735|59095|18|5690|59062,101,Ao Haru Ride,One Piece | Hunter x Hunter | Paradise Kiss | Gokinjo Monogatari | Nana | Kamisama Hajimemashita | Tokyo Ghoul | Ansatsu Kyoushitsu,"Bungou Stray Dogs 2nd Season | Ao Haru Ride | Beastars | Owari no Seraph: Kyuuketsuki Shahar | Hana yori Dango | Hoozuki no Reitetsu | Evangelion Movie 2: Ha | Chibi Revenger | Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu 2nd Season | Initial D Fourth Stage | Nodame Cantabile Finale | Gachiakuta",both_hit
